Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Venda (3),,"1005,90220520945",,"5,90220520944888","[16,289322]","16,31","[-0,020678]"
Compra (4),"16,31",0,"61,6739549484641",,,,
(no final do período 0),,0,,x,"[16,36446787]","16,28","[0,08446787]"
Venda por prejuizo (1),,"1000,35154926409",,"0,351549264087225","[16,36446787]","16,22","[0,14446787]"
Compra (2),"16,27",0,"61,4844222043078",,,,
Venda por prejuizo (3),,"990,514041711398",,"-9,48595828860198","[16,36446787]","16,11","[0,25446787]"
Compra (4),"16,15",0,"61,3321388056593",,,,
(no final do período 0),,0,,x,"[16,21697161]","16,14","[0,07697161]"
Venda por percentual de diferença (1),,"991,740684487511",,"-8,25931551248857","[16,21697161]","16,17","[0,04697161]"
Compra (2),"16,18",0,"61,2942326630106",,,,
Venda por percentual de diferença (3),,"992,353626814142",,"-7,64637318585835","[16,21697161]","16,19","[0,02697161]"
Compra (4),"16,15",0,"61,4460450039716",,,,
Venda por percentual de diferença (0),,"993,582547714221",,"-6,41745228577872","[16,24727232]","16,17","[0,07727232]"
Compra (1),"16,2",0,"61,3322560317421",,,,
Venda por prejuizo (2),,"989,902612352317",,"-10,0973876476832","[16,24727232]","16,14","[0,10727232]"
Compra (3),"16,14",0,"61,3322560317421",,,,
Venda por percentual de diferença (4),,"991,129257472952",,"-8,87074252704838","[16,24727232]","16,16","[0,08727232]"
Compra (0),"16,5",0,"60,0684398468456",,,,
Venda por prejuizo (1),,"987,525151082141",,"-12,474848917859","[16,69842572]","16,44","[0,25842572]"
Compra (2),"16,5",0,"59,8500091564934",,,,
Venda por percentual de diferença (3),,"990,517651539966",,"-9,48234846003436","[16,69842572]","16,55","[0,14842572]"
Compra (4),"16,53",0,"59,9224229606755",,,,
Venda por percentual de diferença (0),,"991,716099999179",,"-8,28390000082084","[16,63493803]","16,55","[0,08493803]"
Compra (1),"16,61",0,"59,7059662853208",,,,
Venda por prejuizo (2),,"986,939622696354",,"-13,0603773036464","[16,63493803]","16,53","[0,10493803]"
Compra (3),"16,53",0,"59,7059662853208",,,,
(no final do período 4),,0,,x,"[16,63493803]","16,5","[0,13493803]"
(no final do período 0),,0,,x,"[16,56293883]","16,49","[0,07293883]"
Venda por prejuizo (1),,"976,789608427849",,"-23,210391572151","[16,56293883]","16,36","[0,20293883]"
Compra (2),"16,44",0,"59,4154263033971",,,,
Venda por prejuizo (3),,"973,224682849645",,"-26,775317150355","[16,56293883]","16,38","[0,18293883]"
Compra (4),"16,34",0,"59,5608741034054",,,,
(no final do período 0),,0,,x,"[16,41419166]","16,33","[0,08419166]"
Venda por percentual de diferença (1),,"974,415900331713",,"-25,584099668287","[16,41419166]","16,36","[0,05419166]"
Compra (2),"16,38",0,"59,4881502034013",,,,
Venda por percentual de diferença (3),,"975,010781833747",,"-24,9892181662528","[16,41419166]","16,39","[0,02419166]"
Compra (4),"16,41",0,"59,4156478874922",,,,
Venda por percentual de diferença (0),,"977,981564228122",,"-22,0184357718782","[16,52550969]","16,46","[0,06550969]"
Compra (1),"16,4",0,"59,6330222090318",,,,
Venda por percentual de diferença (2),,"980,366885116483",,"-19,6331148835168","[16,52550969]","16,44","[0,08550969]"
Compra (3),"16,45",0,"59,5967711317011",,,,
Venda por percentual de diferença (4),,"983,346723673068",,"-16,6532763269316","[16,52550969]","16,5","[0,02550969]"
Compra (0),"16,5",0,"59,5967711317011",,,,
Venda por prejuizo (1),,"980,366885116483",,"-19,6331148835168","[16,57558583]","16,45","[0,12558583]"
Compra (2),"16,43",0,"59,6693174142717",,,,
(no final do período 3),,0,,x,"[16,57558583]","16,39","[0,18558583]"
(no final do período 4),,0,,x,"[16,57558583]","16,39","[0,18558583]"
