Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
(no final do período 2),,0.0,,x,[28098.37066137],28055.3,[43.07066137]
Venda por percentual de diferença (3),,1038.8009786486728,,38.80097864867275,[28098.37066137],28097.11,[1.26066137]
Compra (4),27973.39,0.0,0.03713532677479107,,,,
Venda por percentual de diferença (0),,1038.9491486025042,,38.94914860250424,[28037.57327576],27977.38,[60.19327576]
Compra (1),27982.23,0.0,0.037128890320839485,,,,
Venda (2),,1041.3740364293583,,41.374036429358284,[28037.57327576],28047.54,[-9.96672424]
Compra (3),28075.1,0.0,0.03709244264238982,,,,
Venda (4),,1042.3566152349554,,42.35661523495537,[28037.57327576],28101.59,[-64.01672424]
Compra (0),28105.99,0.0,0.03708663581090562,,,,
Venda (1),,1045.5601588363013,,45.5601588363013,[28159.88260912],28192.37,[-32.48739088]
Compra (2),28309.84,0.0,0.036932747017867334,,,,
Venda (3),,1045.6366096226284,,45.636609622628384,[28159.88260912],28311.91,[-152.02739088]
Compra (4),28340.01,0.0,0.036896127052270924,,,,
Venda por percentual de diferença (0),,1047.0626449331987,,47.062644933198726,[28462.08521574],28378.66,[83.42521574]
Compra (1),28352.66,0.0,0.03692996159560333,,,,
(no final do período 2),,0.0,,x,[28462.08521574],28280.94,[181.14521574]
(no final do período 3),,0.0,,x,[28462.08521574],28303.99,[158.09521574]
(no final do período 4),,0.0,,x,[28462.08521574],28282.34,[179.74521574]
Venda por prejuizo (0),,1043.598983835147,,43.59898383514701,[28326.36026964],28258.87,[67.49026964]
Compra (1),28288.61,0.0,0.03689113688637041,,,,
Venda por percentual de diferença (2),,1044.654808172835,,44.65480817283492,[28326.36026964],28317.23,[9.13026964]
Compra (3),28325.73,0.0,0.03688006657455377,,,,
(no final do período 4),,0.0,,x,[28326.36026964],28313.46,[12.90026964]
(no final do período 0),,0.0,,x,[28346.78088017],28305.5,[41.28088017]
(no final do período 1),,0.0,,x,[28346.78088017],28275.5,[71.28088017]
Venda (2),,1045.8028846453008,,45.802884645300765,[28346.78088017],28356.86,[-10.07911983]
Compra (3),28248.7,0.0,0.03702127477177006,,,,
(no final do período 4),,0.0,,x,[28346.78088017],28198.04,[148.74088017]
Venda por percentual de diferença (0),,1045.8861825135373,,45.88618251353728,[28307.73894423],28250.95,[56.78894423]
Compra (1),28299.84,0.0,0.03695731786870658,,,,
Venda por percentual de diferença (2),,1046.030685626404,,46.030685626403965,[28307.73894423],28303.75,[3.98894423]
Compra (3),28320.66,0.0,0.036935251001438664,,,,
Venda (4),,1046.5581210107043,,46.558121010704326,[28307.73894423],28334.94,[-27.20105577]
Compra (0),28320.32,0.0,0.036954318348475734,,,,
Venda (1),,1050.4804523602115,,50.48045236021153,[28405.08715199],28426.46,[-21.37284801]
Compra (2),28544.0,0.0,0.03680214589266436,,,,
Venda por prejuizo (3),,1040.0017773601933,,40.00177736019327,[28405.08715199],28259.27,[145.81715199]
Compra (4),28298.77,0.0,0.03675077670726301,,,,
Venda por percentual de diferença (0),,1040.1245249543956,,40.12452495439561,[28387.7317565],28302.11,[85.6217565]
Compra (1),28307.69,0.0,0.03674353240954651,,,,
Venda por percentual de diferença (2),,1040.630115960351,,40.63011596035108,[28387.7317565],28321.45,[66.2817565]
Compra (3),28364.28,0.0,0.0366880497569602,,,,
(no final do período 4),,0.0,,x,[28387.7317565],28283.31,[104.4217565]
Venda por prejuizo (0),,1028.2306557839913,,28.230655783991324,[28256.28945007],28026.31,[229.97945007]
Compra (1),28060.74,0.0,0.03664303421021652,,,,
Venda por percentual de diferença (2),,1028.7421925415658,,28.742192541565828,[28256.28945007],28074.7,[181.58945007]
Compra (3),28018.23,0.0,0.03671688727451969,,,,
(no final do período 4),,0.0,,x,[28256.28945007],27999.15,[257.13945007]
(no final do período 0),,0.0,,x,[28051.97318513],27941.71,[110.26318513]
Venda (1),,1030.1535896883981,,30.153589688398142,[28051.97318513],28056.67,[-4.69681487]
Compra (2),28095.0,0.0,0.036666794436319566,,,,
(no final do período 3),,0.0,,x,[28051.97318513],28055.25,[-3.27681487]
Venda (4),,1030.3812904818478,,30.381290481847827,[28051.97318513],28101.21,[-49.23681487]
Compra (0),28005.0,0.0,0.036792761666911186,,,,
Venda por prejuizo (1),,1019.3835660919914,,19.383566091991383,[28096.37373733],27706.09,[390.28373733]
Compra (2),27798.81,0.0,0.036670043289334736,,,,
(no final do período 3),,0.0,,x,[28096.37373733],27766.88,[329.49373733]
Venda por percentual de diferença (4),,1019.4895425170976,,19.48954251709756,[28096.37373733],27801.7,[294.67373733]
Compra (0),27817.18,0.0,0.03664963675387288,,,,
Venda (1),,1024.9067253256876,,24.906725325687603,[27905.77461663],27964.99,[-59.21538337]
Compra (2),27864.68,0.0,0.036781571700291824,,,,
(no final do período 3),,0.0,,x,[27905.77461663],27842.39,[63.38461663]
(no final do período 4),,0.0,,x,[27905.77461663],27836.13,[69.64461663]
(no final do período 0),,0.0,,x,[27890.5353489],27843.68,[46.8553489]
(no final do período 1),,0.0,,x,[27890.5353489],27794.13,[96.4053489]
Venda por percentual de diferença (2),,1024.9346793201798,,24.93467932017984,[27890.5353489],27865.44,[25.0953489]
Compra (3),27595.22,0.0,0.03714174698807184,,,,
Venda por prejuizo (4),,1020.366244440647,,20.36624444064705,[27890.5353489],27472.22,[418.3153489]
Compra (0),27422.54,0.0,0.03720903477360766,,,,
Venda (1),,1024.2958906030876,,24.295890603087628,[27526.97494622],27528.15,[-1.17505378]
Compra (2),27530.0,0.0,0.03720653434809617,,,,
Venda (3),,1025.209683086677,,25.209683086676932,[27526.97494622],27554.56,[-27.58505378]
Compra (4),27478.78,0.0,0.03730914120229053,,,,
Venda por percentual de diferença (0),,1027.2456429220858,,27.245642922085835,[27587.62687134],27533.35,[54.27687134]
Compra (1),27593.14,0.0,0.037228298153892087,,,,
Venda por prejuizo (2),,1023.5738158751675,,23.573815875167497,[27587.62687134],27494.51,[93.11687134]
Compra (3),27497.35,0.0,0.03722445311548813,,,,
Venda por percentual de diferença (4),,1025.5355445543537,,25.53554455435369,[27587.62687134],27550.05,[37.57687134]
Compra (0),27476.99,0.0,0.03732343115291572,,,,
(no final do período 1),,0.0,,x,[27571.19002764],27430.0,[141.19002764]
(no final do período 2),,0.0,,x,[27571.19002764],27451.48,[119.71002764]
Venda por percentual de diferença (3),,1025.8348784722,,25.83487847219999,[27571.19002764],27485.01,[86.18002764]
Compra (4),27556.52,0.0,0.03722657572408272,,,,
Venda por percentual de diferença (0),,1026.0880191871238,,26.08801918712379,[27601.19436337],27563.32,[37.87436337]
Compra (1),27550.0,0.0,0.03724457419916965,,,,
Venda por percentual de diferença (2),,1026.2738696123777,,26.273869612377666,[27601.19436337],27554.99,[46.20436337]
Compra (3),27580.4,0.0,0.03721026053329095,,,,
Venda por percentual de diferença (4),,1026.4152686024042,,26.41526860240424,[27601.19436337],27584.2,[16.99436337]
Compra (0),27576.34,0.0,0.037220866460248324,,,,
(no final do período 1),,0.0,,x,[27621.28078909],27567.41,[53.87078909]
Venda (2),,1028.5052202541472,,28.50522025414716,[27621.28078909],27632.49,[-11.20921091]
Compra (3),27601.55,0.0,0.03726258924785555,,,,
(no final do período 4),,0.0,,x,[27621.28078909],27574.02,[47.26078909]
(no final do período 0),,0.0,,x,[27601.4374941],27557.0,[44.4374941]
(no final do período 1),,0.0,,x,[27601.4374941],27575.01,[26.4274941]
Venda (2),,1029.6778739377773,,29.67787393777735,[27601.4374941],27633.02,[-31.5825059]
Compra (3),27593.61,0.0,0.03731580876651432,,,,
Venda por percentual de diferença (4),,1029.784970308937,,29.78497030893709,[27601.4374941],27596.48,[4.9574941]
Compra (0),27613.34,0.0,0.03729302468694251,,,,
(no final do período 1),,0.0,,x,[27647.44440996],27572.37,[75.07440996]
(no final do período 2),,0.0,,x,[27647.44440996],27598.93,[48.51440996]
(no final do período 3),,0.0,,x,[27647.44440996],27600.2,[47.24440996]
Venda por percentual de diferença (4),,1030.0012698521214,,30.001269852121368,[27647.44440996],27619.14,[28.30440996]
Compra (0),27637.63,0.0,0.03726807507923514,,,,
(no final do período 1),,0.0,,x,[27700.3523786],27612.22,[88.1323786]
(no final do período 2),,0.0,,x,[27700.3523786],27585.83,[114.5223786]
(no final do período 3),,0.0,,x,[27700.3523786],27561.66,[138.6923786]
Venda por prejuizo (4),,1026.3866392501864,,26.386639250186363,[27700.3523786],27540.64,[159.7123786]
Compra (0),27590.0,0.0,0.03720140048025322,,,,
Venda por percentual de diferença (1),,1027.8761833254157,,27.876183325415695,[27636.48891069],27630.04,[6.44891069]
Compra (2),27629.21,0.0,0.03720251803527556,,,,
(no final do período 3),,0.0,,x,[27636.48891069],27595.14,[41.34891069]
(no final do período 4),,0.0,,x,[27636.48891069],27605.66,[30.82891069]
(no final do período 0),,0.0,,x,[27621.55907962],27547.96,[73.59907962]
(no final do período 1),,0.0,,x,[27621.55907962],27567.53,[54.02907962]
(no final do período 2),,0.0,,x,[27621.55907962],27550.01,[71.54907962]
(no final do período 3),,0.0,,x,[27621.55907962],27560.03,[61.52907962]
(no final do período 4),,0.0,,x,[27621.55907962],27597.63,[23.92907962]
(no final do período 0),,0.0,,x,[27646.3363878],27603.78,[42.5563878]
(no final do período 1),,0.0,,x,[27646.3363878],27625.58,[20.7563878]
Venda por prejuizo (2),,1024.3345036084575,,24.334503608457453,[27646.3363878],27534.01,[112.3263878]
Compra (3),27489.81,0.0,0.0372623347927271,,,,
Venda por percentual de diferença (4),,1026.8888366584988,,26.888836658498803,[27646.3363878],27558.36,[87.9763878]
Compra (0),27559.99,0.0,0.03726013096008013,,,,
(no final do período 1),,0.0,,x,[27610.83180719],27485.08,[125.75180719]
(no final do período 2),,0.0,,x,[27610.83180719],27497.01,[113.82180719]
Venda por prejuizo (3),,1023.7556322460657,,23.755632246065716,[27610.83180719],27475.9,[134.93180719]
Compra (4),27472.7,0.0,0.037264470992878954,,,,
Venda por percentual de diferença (0),,1024.3645337020894,,24.364533702089375,[27577.65123292],27489.04,[88.61123292]
Compra (1),27531.89,0.0,0.03720647342779916,,,,
Venda por percentual de diferença (2),,1025.201679354215,,25.201679354215003,[27577.65123292],27554.39,[23.26123292]
Compra (3),27549.47,0.0,0.037213118051062866,,,,
Venda por prejuizo (4),,1020.8179740477996,,20.817974047799567,[27577.65123292],27431.67,[145.98123292]
Compra (0),27375.58,0.0,0.03728936424535296,,,,
Venda por percentual de diferença (1),,1021.7285803226711,,21.728580322671064,[27465.24858566],27400.0,[65.24858566]
Compra (2),27350.59,0.0,0.037356729062249516,,,,
Venda por percentual de diferença (3),,1022.2919197969296,,22.29191979692962,[27465.24858566],27365.67,[99.57858566]
Compra (4),27401.02,0.0,0.03730853522229938,,,,
(no final do período 0),,0.0,,x,[27419.97472767],27325.62,[94.35472767]
(no final do período 1),,0.0,,x,[27419.97472767],27345.0,[74.97472767]
(no final do período 2),,0.0,,x,[27419.97472767],27360.87,[59.10472767]
Venda por percentual de diferença (3),,1022.4277228651389,,22.42772286513889,[27419.97472767],27404.66,[15.31472767]
Compra (4),27415.65,0.0,0.037293579501676555,,,,
(no final do período 0),,0.0,,x,[27439.93266277],27385.44,[54.49266277]
(no final do período 1),,0.0,,x,[27439.93266277],27409.4,[30.53266277]
Venda (2),,1024.1585178898117,,24.15851788981172,[27439.93266277],27462.06,[-22.12733723]
Compra (3),27438.61,0.0,0.037325451904809015,,,,
(no final do período 4),,0.0,,x,[27439.93266277],27435.4,[4.53266277]
(no final do período 0),,0.0,,x,[27461.14554455],27400.66,[60.48554455]
(no final do período 1),,0.0,,x,[27461.14554455],27388.89,[72.25554455]
(no final do período 2),,0.0,,x,[27461.14554455],27361.78,[99.36554455]
Venda por prejuizo (3),,1019.0027532182004,,19.002753218200382,[27461.14554455],27300.48,[160.66554455]
Compra (4),27381.81,0.0,0.03721458710064091,,,,
(no final do período 0),,0.0,,x,[27439.28117019],27365.01,[74.27117019]
(no final do período 1),,0.0,,x,[27439.28117019],27314.43,[124.85117019]
Venda por prejuizo (2),,1015.027863169981,,15.027863169980947,[27439.28117019],27275.0,[164.28117019]
Compra (3),27342.92,0.0,0.03712214581215104,,,,
Venda por percentual de diferença (4),,1016.0854731041692,,16.085473104169182,[27439.28117019],27371.41,[67.87117019]
Compra (0),27348.95,0.0,0.03715263193300544,,,,
Venda por percentual de diferença (1),,1017.7684873307344,,17.768487330734388,[27411.17388063],27394.25,[16.92388063]
Compra (2),27372.34,0.0,0.03718237049995486,,,,
Venda (3),,1019.3706756755776,,19.37067567557756,[27411.17388063],27415.43,[-4.25611937]
Compra (4),27379.09,0.0,0.03723172229886302,,,,
Venda por percentual de diferença (0),,1020.1514248921848,,20.151424892184764,[27452.21271691],27400.06,[52.15271691]
Compra (1),27362.25,0.0,0.03728317023973485,,,,
(no final do período 2),,0.0,,x,[27452.21271691],27320.23,[131.98271691]
(no final do período 3),,0.0,,x,[27452.21271691],27327.56,[124.65271691]
Venda por percentual de diferença (4),,1021.7158267154441,,21.71582671544411,[27452.21271691],27404.21,[48.00271691]
Compra (0),27408.95,0.0,0.037276722629485774,,,,
Venda por percentual de diferença (1),,1023.0037374822929,,23.003737482292877,[27479.30212586],27443.5,[35.80212586]
Compra (2),27463.4,0.0,0.03724971188863334,,,,
(no final do período 3),,0.0,,x,[27479.30212586],27426.46,[52.84212586]
Venda por prejuizo (4),,1019.1521172730081,,19.152117273008116,[27479.30212586],27360.0,[119.30212586]
Compra (0),27363.52,0.0,0.037244920144521174,,,,
Venda por prejuizo (1),,1015.3713854291376,,15.371385429137604,[27429.751552],27262.01,[167.741552]
Compra (2),27310.43,0.0,0.03717888679999318,,,,
Venda por percentual de diferença (3),,1016.6503391350575,,16.650339135057493,[27429.751552],27344.83,[84.921552]
Compra (4),27353.97,0.0,0.03716646392224081,,,,
(no final do período 0),,0.0,,x,[27378.53119334],27310.0,[68.53119334]
(no final do período 1),,0.0,,x,[27378.53119334],27336.8,[41.73119334]
Venda (2),,1020.3450573135674,,20.345057313567395,[27378.53119334],27453.38,[-74.84880666]
Compra (3),27443.28,0.0,0.037180142363214874,,,,
(no final do período 4),,0.0,,x,[27378.53119334],27387.1,[-8.56880666]
(no final do período 0),,0.0,,x,[27463.27671196],27412.14,[51.13671196]
(no final do período 1),,0.0,,x,[27463.27671196],27437.53,[25.74671196]
(no final do período 2),,0.0,,x,[27463.27671196],27430.0,[33.27671196]
(no final do período 3),,0.0,,x,[27463.27671196],27408.9,[54.37671196]
(no final do período 4),,0.0,,x,[27463.27671196],27430.43,[32.84671196]
(no final do período 0),,0.0,,x,[27452.4990058],27415.45,[37.0490058]
(no final do período 1),,0.0,,x,[27452.4990058],27418.22,[34.2790058]
(no final do período 2),,0.0,,x,[27452.4990058],27390.79,[61.7090058]
(no final do período 3),,0.0,,x,[27452.4990058],27388.69,[63.8090058]
(no final do período 4),,0.0,,x,[27452.4990058],27379.01,[73.4890058]
