Epoch,Loss
1051,9.374213050250546e-07
1052,1.0206580327576376e-06
1053,6.542693995470472e-07
1054,4.539320173080341e-07
1055,3.872577565289248e-07
1056,2.384875870120595e-07
1057,3.52821729165953e-07
1058,7.434723556798417e-07
1059,5.012018391425954e-07
1060,1.3238296787676518e-06
1061,1.4310201095213415e-06
1062,4.712328973255353e-06
1063,0.00027098573627881706
1064,4.319160871091299e-05
1065,4.5460305955202784e-06
1066,1.0546655175858177e-06
1067,1.0356861821492203e-06
1068,6.301315238488314e-07
1069,5.268407221592497e-07
1070,7.056963795548654e-07
1071,4.088236948973645e-07
1072,2.9718705718551064e-07
1073,2.825443630172231e-07
1074,3.564655628451874e-07
1075,3.081504758029041e-07
1076,4.1609615664128796e-07
1077,2.778621706056583e-07
1078,2.434170767173782e-07
1079,2.465900479364791e-07
1080,2.9520276711991755e-07
1081,4.798178565579292e-07
1082,4.4099644469497434e-07
1083,2.40564418163558e-07
1084,3.424031547183404e-07
1085,4.224128247187764e-07
1086,3.392794667433918e-07
1087,1.9032054865419923e-07
1088,2.0578181647579186e-07
1089,2.595873525024217e-07
1090,2.5131774350484193e-07
1091,7.42911140605429e-07
1092,5.217298735260556e-07
1093,3.4881009014497977e-07
1094,2.1023359408900433e-07
1095,1.8581100391656946e-07
1096,1.8422369407744554e-07
1097,2.0120920396493602e-07
1098,1.7215748471244297e-07
1099,2.0431670577636396e-07
1100,2.118196391620586e-07
1101,1.6447950201836647e-07
1102,2.9692438374695485e-07
1103,2.2543711963862734e-07
1104,1.6783098999439972e-07
1105,3.225809734885843e-07
1106,2.076520217997313e-07
1107,1.484037568388885e-07
1108,1.8324870154629025e-07
1109,2.7284099246571714e-07
1110,2.5855641183625266e-07
1111,2.917696519944002e-07
1112,2.3173944896370813e-07
1113,2.59215397591106e-07
1114,1.59739812488624e-07
1115,1.8967305948081048e-07
1116,2.3062325738010259e-07
1117,2.627948276767711e-07
1118,2.77178884289242e-07
1119,3.056206310247944e-07
1120,2.434245516269584e-07
1121,1.4877583964789665e-07
1122,2.3285821271201712e-07
1123,3.1452808002541133e-07
1124,2.6166827638007817e-07
1125,1.8225898656965e-07
1126,1.72027498024363e-07
1127,1.5385695917302655e-07
1128,2.4190262593037914e-07
1129,6.317030738500762e-07
1130,3.194784596871614e-07
1131,8.892931759874045e-07
1132,6.999196102697169e-07
1133,3.61650933200508e-07
1134,2.2685495082441776e-07
1135,1.1703225055725852e-07
1136,1.2190825771085656e-07
1137,1.880111852869959e-07
1138,1.7149079667433398e-07
1139,7.071826075844001e-07
1140,3.302446884845267e-07
1141,1.805266975907216e-07
1142,2.502473535059835e-07
1143,1.3607757409772603e-07
1144,1.730601582039526e-07
1145,6.064012723072665e-07
1146,5.060755370323022e-07
1147,1.5086527582752751e-06
1148,2.3642733140150085e-06
1149,1.2151058399467729e-05
1150,4.358082605904201e-06
1151,1.5560335668851621e-06
1152,3.5784054830401146e-07
1153,2.665546787739004e-07
1154,8.958535886449681e-07
1155,8.015864523258642e-07
1156,1.5488639064642484e-06
1157,1.9384110601095017e-06
1158,8.6037550772744e-07
1159,6.175984026413062e-07
1160,5.734725618822267e-07
1161,1.5925027128105285e-06
1162,5.145066097611561e-07
1163,7.973709443831467e-07
1164,1.9070026837653131e-06
1165,8.078599762484373e-07
1166,1.1681034948196611e-06
1167,2.6886183945862285e-07
1168,3.284434342276654e-07
1169,4.1627234281804704e-07
1170,4.0465931760991225e-07
1171,5.626825441140682e-07
1172,4.4532549736686633e-07
1173,4.159218462973513e-07
1174,2.0984836623938463e-07
1175,7.020467478469072e-07
1176,9.59064550443145e-07
1177,2.341435219932464e-06
1178,2.98805480269948e-06
1179,9.489704098086804e-07
1180,2.802315179906145e-07
1181,1.2475444464143948e-06
1182,1.647339104238199e-06
1183,7.665053090022411e-07
1184,2.587006292742444e-06
1185,6.090032002248336e-06
1186,1.559942393214442e-05
1187,1.398597851220984e-05
1188,7.980514055816457e-06
1189,5.610604603134561e-06
1190,1.497840912634274e-06
1191,5.139947347743146e-07
1192,4.4815206479142944e-07
1193,2.825578349074931e-07
1194,3.0629831826445297e-07
1195,3.2211730172093667e-07
1196,1.6801460844817484e-07
1197,1.4593729247280862e-07
1198,2.51786730132153e-07
1199,1.707205399270606e-07
1200,2.2419237666326808e-07
1201,1.8014694092016725e-07
1202,1.8194324979958765e-07
1203,2.504366705124994e-07
1204,1.369648572335791e-07
1205,3.829986212622316e-07
1206,2.796760156797973e-07
1207,1.6415147285897547e-07
1208,2.769641014310764e-07
1209,1.2532679249943612e-07
1210,1.9322453681525076e-07
1211,2.7299935823066335e-07
1212,4.2073676809195604e-07
1213,2.2259273180225136e-07
1214,2.0955840795977565e-07
1215,3.266840167270857e-07
1216,3.0188323307811515e-07
1217,2.694634133604268e-07
1218,3.6123881841376715e-07
1219,3.8379229749807564e-07
1220,1.5568534195153916e-07
1221,1.4478150944796653e-07
1222,1.489964915890596e-07
1223,2.113554131710771e-07
1224,5.171901875655749e-07
1225,1.860017619037535e-06
1226,5.103142484585987e-06
1227,3.0653980047645746e-06
1228,2.64921186499123e-06
1229,1.6673648133291863e-05
1230,3.915313754987437e-06
1231,7.456385446857894e-07
1232,9.363938602291455e-07
1233,1.0001165264839074e-06
1234,5.754589551543177e-07
1235,4.3698270246750326e-07
1236,2.9510781018871057e-07
1237,5.978894819236302e-07
1238,2.877799261113978e-07
1239,7.518735287703748e-07
1240,3.283565490619367e-07
1241,1.5628276628376625e-07
1242,2.6204040182165045e-07
1243,2.942822163731762e-07
1244,1.5128192387692252e-07
1245,1.3447130697841203e-07
1246,1.4290675665051822e-07
1247,2.2708256608439115e-07
1248,1.6464889540657168e-07
1249,1.8496901077469374e-07
1250,4.10429237263088e-07
1251,4.5483480448638147e-07
1252,8.475149684272765e-07
1253,5.757359531344264e-07
1254,2.113070820541907e-07
1255,4.206354162761272e-07
1256,4.6209004267439013e-07
1257,2.437302271118824e-07
1258,2.83630697595072e-07
1259,1.3382669976635952e-06
1260,3.4246438644913724e-06
1261,2.833988901329576e-06
1262,7.912423825473525e-06
1263,1.045055796566885e-05
1264,5.460145985125564e-06
1265,8.336826795130037e-06
1266,4.078685378772207e-06
1267,1.3788807109449408e-06
1268,1.0629323696775828e-06
1269,6.979651629990258e-07
1270,2.6058239654958015e-07
1271,2.4058792291725695e-07
1272,2.88837355810756e-07
1273,2.6332219249525224e-07
1274,1.53808684899559e-07
1275,1.3468131498939329e-07
1276,2.4715404833841603e-07
1277,2.0180836202143837e-07
1278,1.3595304437785671e-07
1279,3.9653008343520924e-07
1280,4.97322787396115e-07
1281,5.692526769962569e-07
1282,1.9177856813712424e-07
1283,1.8923142874882615e-07
1284,3.9605288293387275e-07
1285,3.24873951740301e-07
1286,1.231953348224124e-07
1287,3.604632752285397e-07
1288,7.649734357073612e-07
1289,6.723086585225246e-07
1290,5.813463985759881e-07
1291,1.9120088268209656e-07
1292,1.8731827822193736e-07
1293,3.6946599379916734e-07
1294,2.0619019380774262e-07
1295,3.9833213349993457e-07
1296,5.140055350238981e-07
1297,2.0999206640226475e-07
1298,6.851160492260533e-07
1299,1.759624865371734e-06
1300,1.043940869749349e-06
1301,8.42478982576722e-07
1302,3.0670914838992758e-06
1303,1.3567233736466733e-06
1304,1.387284669362998e-06
1305,1.9316137240821263e-06
1306,4.790282218891662e-06
1307,5.754372068622615e-06
1308,7.97367283666972e-06
1309,2.3888130726845702e-06
1310,1.555613835080294e-06
1311,2.0938361444677867e-07
1312,2.875420364034653e-07
1313,6.402499366231496e-07
1314,2.4219241367973154e-07
1315,1.253416286317588e-07
1316,6.340698632811836e-07
1317,3.823859628937498e-07
1318,1.998476477638178e-07
1319,1.229952744097318e-07
1320,1.8533330603531795e-07
1321,4.232306025642174e-07
1322,3.069973786296032e-07
1323,3.1401538080899627e-07
1324,1.4177337561704917e-06
1325,1.4626804158979212e-06
1326,4.2602655980772397e-07
1327,2.731196389049728e-07
1328,6.420003728635493e-07
1329,1.6600908566033468e-05
1330,1.052919469657354e-05
1331,2.713406956900144e-06
1332,2.5777753762668e-06
1333,2.948986320916447e-06
1334,8.256455430455389e-07
1335,6.685257289973379e-07
1336,3.2779030334495474e-07
1337,4.782196469932387e-07
1338,3.7185677115303406e-07
1339,1.7115912953613588e-07
1340,1.6236688793469511e-07
1341,1.9047807597871724e-07
1342,2.183768117447471e-07
1343,3.0564936537302856e-07
1344,3.132555264073744e-07
1345,3.4264851933585305e-07
1346,2.0691463475941418e-07
1347,3.9298197407333646e-07
1348,4.618877085249551e-07
1349,7.453642183463671e-07
1350,3.8261867985056597e-07
1351,4.089436345111608e-07
1352,1.7608361702059483e-07
1353,1.629209265274767e-07
1354,1.8569136273072218e-07
1355,1.181523572313381e-07
1356,2.1738098610057932e-07
1357,8.082818112598034e-07
1358,4.1652015170257073e-07
1359,2.6244646278428263e-07
1360,4.3517414383131836e-07
1361,1.1137530009364127e-06
1362,2.1174921585043194e-06
1363,3.941993782063946e-06
1364,5.861484623892466e-06
1365,9.067892278835643e-06
1366,1.475358317293285e-06
1367,1.278452259612095e-06
1368,2.8577528610185254e-06
1369,5.13858140038792e-07
1370,3.273948436799401e-07
1371,9.131974820775213e-07
1372,2.866999295747519e-07
1373,2.7180965389561607e-07
1374,4.787283955920429e-07
1375,1.8219927255813673e-07
1376,2.8176702926430153e-07
1377,1.777575420192079e-07
1378,2.907698899434763e-07
1379,1.9342525092724827e-07
1380,2.1884805789795791e-07
1381,4.507105870743544e-07
1382,2.536334875458124e-07
1383,2.864423152004747e-07
1384,1.454012448220965e-07
1385,1.1506881492096e-07
1386,1.629881438702796e-07
1387,1.15041196124821e-07
1388,2.6740084990706237e-07
1389,4.3899009938286326e-07
1390,7.079343617988343e-07
1391,2.493699412298156e-06
1392,6.206730631674873e-06
1393,1.3969361134513747e-06
1394,1.2839778946727165e-06
1395,7.916149229458824e-07
1396,9.97666006696818e-07
1397,2.027429900408606e-06
1398,8.750318443162541e-07
1399,3.74020203253167e-07
1400,1.334184958068363e-06
1401,8.868853456078796e-07
1402,2.4004796728149813e-07
1403,4.939609539178491e-07
1404,1.6496470607307856e-06
1405,4.4082716499360686e-07
1406,4.4944704313820694e-07
1407,3.778947927912668e-07
1408,2.435857027194288e-07
1409,3.521979579090839e-07
1410,9.449950653106498e-07
1411,1.6709090004951577e-06
1412,1.0150431535294047e-06
1413,3.7053476376058825e-07
1414,5.17789658260881e-07
1415,2.2217524531242816e-07
1416,2.958783795747877e-07
1417,7.497757223973167e-07
1418,9.319350056102849e-07
1419,2.171895175706595e-06
1420,7.024277124401124e-07
1421,6.609953288716497e-06
1422,8.392437848669942e-06
1423,8.181336852430832e-06
1424,5.700081146642333e-06
1425,2.8513738925539656e-06
1426,1.0320408136976766e-06
1427,1.8512674841986154e-06
1428,7.784544777678093e-07
1429,4.7654975787736475e-07
1430,1.4996513186815719e-07
1431,2.7997617735309177e-07
1432,2.651871966463659e-07
1433,2.1858184595657804e-07
1434,2.538518799610756e-07
1435,1.9945495921547263e-07
1436,1.2748445499255467e-07
1437,2.1360686730531597e-07
1438,4.6546293219762447e-07
1439,1.7696584109216928e-06
1440,7.273991741385544e-06
1441,7.86055807111552e-06
1442,2.6069526484207017e-06
1443,2.1787242587834044e-07
1444,1.6425578053258505e-07
1445,1.3272934040742257e-07
1446,1.409287904152734e-07
1447,1.6642286482237978e-07
1448,1.7098390969749744e-07
1449,3.0658546279482835e-07
1450,2.059006760646298e-07
1451,1.500582413882512e-07
1452,1.534609310738233e-07
1453,8.446341581702654e-08
1454,1.4834630235327495e-07
1455,3.9852926647654385e-07
1456,2.619773340484244e-07
1457,5.052254437032389e-07
1458,2.3338208166023833e-07
1459,1.302706493788719e-07
1460,2.1866726740427112e-07
1461,4.611026724887779e-07
1462,7.145484914872213e-07
1463,2.059524149444769e-06
1464,2.2729122974851634e-06
1465,1.1041266816391726e-06
1466,4.5774191903547035e-07
1467,4.205363097753434e-07
1468,6.01555200319126e-07
1469,1.5820724286186305e-07
1470,1.1391414744821304e-07
1471,1.0949136708404694e-07
1472,1.727840270859815e-07
1473,2.2971157420670352e-07
1474,2.3490487421895523e-07
1475,1.3023851579418988e-06
1476,2.115822098858189e-06
1477,1.0652972832758678e-06
1478,1.8106406059814617e-05
1479,5.300475095282309e-06
1480,5.877571311430074e-06
1481,2.899226956287748e-06
1482,1.3368435247684829e-06
1483,2.795264208543813e-06
1484,2.145538246622891e-06
1485,1.1629900882326183e-06
1486,1.9442027223703917e-06
1487,2.7197343115403783e-06
1488,1.8038449525192846e-06
1489,2.2491628897114424e-06
1490,1.0213343557552435e-06
1491,6.800998448852624e-07
1492,1.0473891052242834e-06
1493,7.900428045104491e-07
1494,5.214562293076597e-07
1495,9.72531324805459e-07
1496,6.545566293425509e-07
1497,6.373924179570167e-07
1498,7.348963890763116e-07
1499,9.390182071911113e-07
1500,2.670557535111584e-07
1501,1.7973260924009082e-07
1502,1.3537322729462176e-07
1503,1.046603728127593e-07
1504,1.2417295636169e-07
1505,1.1624852191971513e-07
1506,1.4160701766741113e-07
1507,1.3253487907149974e-07
1508,1.2129321191878262e-07
1509,9.674710810259057e-08
1510,1.666820992340945e-07
1511,1.90494105822836e-07
1512,6.929705875791115e-08
1513,1.0318263576891695e-07
1514,9.058670968897786e-08
1515,1.0998052601962627e-07
1516,1.1436542024512164e-07
1517,1.3624574535242573e-07
1518,8.160440501114863e-08
1519,2.601977655558585e-07
1520,7.926477678665833e-07
1521,4.85190582821815e-07
1522,1.235164290847024e-06
1523,6.259584210965841e-07
1524,2.0753954288466048e-07
1525,1.7908323002302495e-07
1526,1.0466903432870822e-07
1527,6.314673441920604e-07
1528,5.850236561855127e-07
1529,2.4627413495181827e-06
1530,1.4246518276195275e-06
1531,4.973735485691577e-07
1532,2.5619638677198964e-07
1533,2.2508385200126213e-07
1534,1.4639465462096268e-07
1535,3.776458470383659e-07
1536,2.2243830244406126e-06
1537,1.1341831850586459e-05
1538,1.1158511370013002e-05
1539,4.1470207179372665e-06
1540,2.8424160518625285e-06
1541,4.148777406953741e-06
1542,1.0720445970946457e-06
1543,3.0627819569417625e-07
1544,3.7357361293288704e-07
1545,5.117687464917253e-07
1546,6.650427053500607e-07
1547,3.093463476488978e-07
1548,4.020713788577268e-07
1549,7.491166797990445e-07
1550,1.126792540162569e-06
1551,6.049027660992579e-07
1552,1.89871627753746e-07
1553,1.7706580024423602e-07
1554,2.9370829679464805e-07
1555,3.2835137631082034e-07
1556,3.0164915187924635e-07
1557,2.42644517811641e-07
1558,2.081104355511343e-07
1559,1.3243401042473124e-07
1560,3.338767555760569e-07
1561,2.565972749835055e-07
1562,2.3506532897954457e-07
1563,1.9487015379127115e-07
1564,1.440727288581911e-07
1565,1.0075931555775242e-07
1566,1.559308628884537e-07
1567,2.1658595983353734e-07
1568,1.37727951710076e-07
1569,1.0082759871465896e-07
1570,1.041835275827907e-07
1571,1.6232726807174913e-07
1572,2.595948274120019e-07
1573,1.655061367955568e-07
1574,3.550354108483589e-07
1575,6.009722142152896e-07
1576,1.918233829201199e-05
1577,1.607639751455281e-05
1578,7.476788596250117e-06
1579,2.353500804019859e-06
1580,5.070070983492769e-06
1581,1.6654369119351031e-06
1582,4.4107611074650777e-07
1583,3.044454501832661e-07
1584,2.182218139523684e-07
1585,1.3860203296189866e-07
1586,9.43814271181509e-08
1587,1.1206802241758851e-07
1588,1.6494817600687384e-07
1589,3.4805071891241823e-07
1590,1.841782193423569e-07
1591,1.9136156481636135e-07
1592,2.628966342399508e-07
1593,1.513996892299474e-07
1594,1.1592719317832234e-07
1595,9.141579226934482e-08
1596,1.2933340087784018e-07
1597,1.0426968088950161e-07
1598,1.468529973180921e-07
1599,1.9221616298636945e-07
1600,3.20230441275271e-07
1601,3.675900757116324e-07
1602,1.7936581286903674e-07
1603,1.099407853644152e-07
1604,8.873118417795922e-08
1605,7.267090751383876e-08
1606,1.5951940213199123e-07
1607,9.81557377599529e-07
1608,4.202323111712758e-07
1609,3.3940784760488896e-07
1610,1.7946585728623177e-07
1611,1.5525300511853857e-07
1612,4.1408770812267903e-07
1613,3.001302388838667e-07
1614,1.3062215487025242e-07
1615,3.7719431134064507e-07
1616,9.333673460787395e-07
1617,2.674016457149264e-07
1618,2.0681147816503653e-06
1619,1.0388736200184212e-06
1620,8.30833585041546e-07
1621,2.673980930012476e-07
1622,1.9913723292575014e-07
1623,2.2939966015655955e-07
1624,2.7763465482166794e-07
1625,9.96804914166205e-08
1626,1.6072371522568574e-07
1627,2.2474095828783902e-07
1628,1.9888877034190955e-07
1629,3.1507562425758806e-07
1630,7.922146778582828e-07
1631,2.0010382684176875e-07
1632,1.4575009288364527e-07
1633,1.4439935114296532e-07
1634,2.2360686102729233e-07
1635,3.856723083117686e-07
1636,1.6992271412163973e-07
1637,4.1164602748722245e-07
1638,4.22264747612644e-07
1639,6.201877340572537e-07
1640,2.154662297471077e-06
1641,1.5421734360643313e-06
1642,1.990567398024723e-06
1643,8.718282060726779e-07
1644,6.093425781728001e-06
1645,1.9781662103923736e-06
1646,4.226356850267621e-06
1647,1.938790774147492e-06
1648,1.9823414731945377e-06
1649,5.385915756050963e-06
1650,3.938961526728235e-06
1651,8.403272886425839e-07
1652,3.5962514175480464e-06
1653,1.2656965964197298e-06
1654,2.8954414688087127e-07
1655,3.0615387913712766e-07
1656,2.1213891443494504e-07
1657,1.432546667956558e-07
1658,4.95070992201363e-07
1659,3.227462457289221e-07
1660,2.19877250628997e-07
1661,1.4672757231437572e-07
1662,2.0790912458323874e-07
1663,2.0674717404745024e-07
1664,1.5072768633217493e-07
1665,1.5182141055447573e-07
1666,1.1451508896698215e-07
1667,7.414180203113574e-08
1668,1.7050771816684573e-07
1669,2.0250180909897608e-07
1670,1.646583456249573e-07
1671,1.389218766689737e-07
1672,2.6674760533751396e-07
1673,3.370027172877599e-07
1674,7.247547273436794e-07
1675,8.496372743138636e-07
1676,1.911059143822058e-06
1677,4.604388323059538e-06
1678,2.1899925286561484e-06
1679,1.3074777598376386e-06
1680,4.336925940151559e-06
1681,2.240032472400344e-06
1682,1.4391662261914462e-06
1683,5.062321406512638e-07
1684,2.8736502599713276e-07
1685,9.514749876871065e-07
1686,5.202815600569011e-07
1687,2.724621879224287e-07
1688,1.9546114060631226e-07
1689,2.458183701037342e-07
1690,2.7986135364699294e-07
1691,3.4137832471969887e-07
1692,1.3118724950800242e-07
1693,1.7860345735698502e-07
1694,3.9346068092527275e-07
1695,3.042239029582561e-07
1696,5.828449047839968e-07
1697,3.7880963077441265e-07
1698,2.86221450096491e-07
1699,1.652991699074846e-07
1700,2.8954411845916184e-07
1701,1.3139084842350712e-07
1702,5.669819529430242e-07
1703,1.2175016763649182e-06
1704,4.816195655621414e-07
1705,1.9378724118723767e-06
1706,7.601936431456124e-07
1707,7.158427592912631e-07
1708,7.170544904511189e-07
1709,4.71039356852998e-07
1710,2.1175114284233132e-07
1711,2.6964373773807893e-06
1712,1.3234580364951398e-06
1713,4.367193469079211e-06
1714,2.1864590962650254e-05
1715,1.701993096503429e-05
1716,5.924673587287543e-06
1717,2.9823613658663817e-06
1718,2.5873505364870653e-06
1719,6.983435696383822e-07
1720,2.8290702402955503e-07
1721,1.797912005940816e-07
1722,1.4035775564025244e-07
1723,1.4114930024788919e-07
1724,1.038535870634405e-07
1725,1.2517908487552631e-07
1726,1.3100066098559182e-07
1727,1.0328779609380945e-07
1728,1.5985436618848325e-07
1729,1.2307401675570873e-07
1730,1.8390699096926255e-07
1731,9.745336626565404e-08
1732,9.75023581872847e-08
1733,1.0891165658222235e-07
1734,1.1325265347750246e-07
1735,1.0673471706468263e-07
1736,1.916249345867982e-07
1737,1.601735561962414e-07
1738,1.264852755866741e-07
1739,1.1816064215963706e-07
1740,2.0100767983421974e-07
1741,1.3851312985480035e-07
1742,9.791810384740529e-08
1743,7.465793316896452e-08
1744,2.1012478157445003e-07
1745,2.212135541412863e-07
1746,3.4073124766109686e-07
1747,5.868701009603683e-07
1748,7.389500638055324e-07
1749,3.4925221825687913e-07
1750,2.1304626329765597e-07
1751,1.658372212887116e-07
1752,3.3307748026345507e-07
1753,3.99260613903607e-07
1754,3.968467581216828e-07
1755,1.0993926480296068e-06
1756,4.6419818318099715e-06
1757,1.6874359971552622e-06
1758,2.534824261601898e-06
1759,7.486550543944759e-07
1760,2.2497845009183948e-07
1761,8.405199309891032e-07
1762,1.9054256199524389e-06
1763,3.730818605163222e-07
1764,2.20614492718596e-06
1765,7.4170225161651615e-06
1766,7.859674724386423e-07
1767,4.841887744078122e-07
1768,4.2957287860190263e-07
1769,1.9955183461206616e-07
1770,3.0513101023643685e-07
1771,3.864484199311846e-07
1772,2.445383699978265e-07
1773,1.8052523387268593e-07
1774,1.4455635266585887e-07
1775,5.437179879663745e-07
1776,4.2468275296414504e-07
1777,5.239797360445664e-07
1778,3.4443183949406375e-07
1779,3.2817254691508424e-07
1780,1.6195521368445043e-07
1781,2.1287425511218316e-07
1782,3.852352392641478e-07
1783,3.891149447099451e-07
1784,1.761557513191292e-07
1785,1.3020361677718029e-07
1786,4.361400272046012e-07
1787,3.8362020404747454e-07
1788,1.636240796187849e-07
1789,4.184545048246946e-07
1790,3.3435532031944604e-07
1791,1.1825919443708699e-07
1792,1.707309280618574e-07
1793,1.460955104448658e-06
1794,2.2974024886934785e-06
1795,3.7863733837184554e-07
1796,4.6020450099604204e-06
1797,4.232202627463266e-06
1798,2.0412289813975804e-06
1799,1.5804057511559222e-06
1800,2.640505954332184e-06
1801,3.264435235905694e-06
1802,6.250871138036018e-06
1803,1.6966280327324057e-06
1804,6.547180078086967e-07
1805,6.70204542529973e-07
1806,3.837553492758161e-07
1807,2.158524665674122e-07
1808,1.780384479843633e-07
1809,9.306748438575596e-08
1810,9.527258271191386e-08
1811,1.3840946166965296e-07
1812,1.6091011900698504e-07
1813,2.841664468178351e-07
1814,1.8494698394988518e-07
1815,3.480569716884929e-07
1816,2.902364713008865e-07
1817,1.5183123025508394e-07
1818,5.000325700166286e-07
1819,1.099043402064126e-06
1820,9.889956800179789e-07
1821,1.9767885817145725e-07
1822,1.440668313534843e-07
1823,1.2541012495148607e-07
1824,1.1525808929491177e-07
1825,8.645500315651589e-08
1826,9.058304328846134e-08
1827,8.277748975160648e-08
1828,1.9666431683162955e-07
1829,3.6688248883365304e-07
1830,1.8880083985095553e-07
1831,1.6026929472445772e-07
1832,1.8756121278329374e-07
1833,1.7755859005319508e-07
1834,3.868408384732902e-07
1835,4.920186711387942e-07
1836,5.814607106913172e-07
1837,3.670576518288726e-07
1838,1.3764449704467552e-06
1839,6.436784474317392e-07
1840,2.036176169895043e-07
1841,2.1848137521374156e-07
1842,6.673833468084922e-07
1843,2.2362314666679595e-06
1844,4.944247962157533e-07
1845,3.346530093040201e-06
1846,1.6883807347767288e-06
1847,2.6569773581286427e-07
1848,2.9621907060572994e-07
1849,2.3608696153587516e-07
1850,2.1471721822763357e-07
1851,6.470662015090056e-07
1852,4.344538240275142e-07
1853,4.904077286482789e-07
1854,1.0782089248095872e-06
1855,1.8751889001578093e-06
1856,1.09643951873295e-06
1857,2.263777787447907e-06
1858,1.2672580851358362e-05
1859,1.6240053810179234e-05
1860,1.3798791769659147e-05
1861,1.8872300415750942e-06
1862,8.124573014356429e-07
1863,1.294444473387557e-06
1864,1.2085725984434248e-06
1865,1.0668914001144003e-06
1866,1.7859098306871601e-06
1867,1.8159556702812552e-06
1868,8.754013833822682e-07
1869,6.261124667616969e-07
1870,2.3073972954534838e-07
1871,1.3669999532339716e-07
1872,1.2718068376216252e-07
1873,9.089770003356534e-08
1874,7.252475597852026e-08
1875,1.0035243747097411e-07
1876,1.25513366810992e-07
1877,1.901014883287644e-07
1878,2.1305270081484196e-07
1879,1.5254859420110733e-07
1880,1.0918638793100399e-07
1881,7.166205051589714e-08
1882,8.907883852771192e-08
1883,1.2322301756739762e-07
1884,1.4502934675419965e-07
1885,1.0812260597958812e-07
1886,1.252175820809498e-07
1887,4.0002362311497563e-07
1888,5.25686914443213e-07
1889,2.2268005750447628e-07
1890,1.207765194521926e-07
1891,3.399881052246201e-07
1892,1.855598554811877e-07
1893,4.102274147044227e-07
1894,2.644759717895795e-07
1895,7.616735047122347e-07
1896,1.557100745230855e-06
1897,3.348055770402425e-07
1898,4.6147141574692796e-07
1899,1.1460274436103646e-06
1900,2.0196357581880875e-06
1901,7.934686436783522e-06
1902,7.377266229013912e-06
1903,4.370961505628657e-06
1904,5.147802312421845e-06
1905,3.281425961176865e-06
1906,8.111382499009778e-07
1907,2.0524468880012137e-07
1908,1.5169375444656907e-07
1909,1.8228816145438032e-07
1910,1.1757337148310398e-07
1911,1.1081084494435345e-07
1912,1.1382840625628887e-07
1913,1.2446528785403643e-07
1914,5.852245976711856e-08
1915,8.372434479042568e-08
1916,2.4028656753216637e-07
1917,6.077733161191645e-08
1918,9.559392566416136e-08
1919,1.0596144761620963e-07
1920,6.797770879529708e-08
1921,9.497889408294213e-08
1922,9.687440893912935e-08
1923,7.11872729652896e-08
1924,1.3079184668640664e-07
1925,1.3687491673408658e-07
1926,2.432427095300227e-07
1927,2.1307562292349758e-07
1928,9.068012474244824e-08
1929,1.2540897387225414e-07
1930,5.061002070760878e-07
1931,7.674820494685264e-07
1932,2.0781338605502242e-07
1933,1.1452230808117747e-07
1934,1.2851879205300065e-07
1935,9.127116129548085e-08
1936,8.130045614507253e-08
1937,2.0392558042203746e-07
1938,3.2564969387749443e-07
1939,1.1367669117134938e-07
1940,2.0120636179399298e-07
1941,8.896026315596828e-08
1942,1.019625074150099e-06
1943,1.7155781506517087e-06
1944,1.931292445078725e-06
1945,1.4778754575672792e-06
1946,1.9788371901086066e-06
1947,3.6725586483044026e-07
1948,2.4071803750302934e-07
1949,2.189181458334133e-07
1950,7.719065706623951e-07
1951,9.408583991898922e-07
1952,8.200246384149068e-07
1953,1.1494389582367148e-06
1954,3.231245102597313e-07
1955,7.644748052371142e-07
1956,3.3138544495159294e-06
1957,1.066039203578839e-06
1958,9.71090116763662e-07
1959,9.368783366880962e-07
1960,6.359488793350465e-07
1961,4.3573294306042953e-07
1962,5.811425012325344e-07
1963,5.010914492231677e-07
1964,1.6883834064174152e-07
1965,8.315186050822376e-07
1966,4.559175295071327e-07
1967,5.769815061285044e-07
1968,2.3501371515521896e-07
1969,4.318549713389075e-07
1970,4.733794298772409e-07
1971,6.726406240886718e-07
1972,1.2324143199293758e-06
1973,1.9310009520268068e-06
1974,6.368492790898017e-07
1975,7.097932552824204e-07
1976,6.49662126761541e-07
1977,1.5705272744526155e-06
1978,1.6956834087977768e-06
1979,2.2037597773305606e-06
1980,8.92244770511752e-06
1981,1.811510264815297e-05
1982,4.6608870434283745e-06
1983,7.778162398608401e-07
1984,4.5048852825857466e-07
1985,2.1889466950142378e-07
1986,3.55090094217303e-07
1987,9.944712786591481e-08
1988,1.7131604579390114e-07
1989,2.259576774576999e-07
1990,1.9254370897670015e-07
1991,8.541078244661549e-08
1992,1.1309591485542114e-07
1993,9.781050636092914e-08
1994,1.4902535383498616e-07
1995,1.7559582943249552e-07
1996,1.6072341679773672e-07
1997,2.6421605525683844e-07
1998,1.576248109813605e-07
1999,1.87266053330859e-07
2000,9.111833776387357e-08
2001,8.12879932254873e-08
2002,9.920835708498998e-08
2003,1.1106115493930702e-07
2004,1.7077263692044653e-07
2005,2.3328668419253518e-07
2006,1.2066465160387452e-07
2007,4.08501477977552e-07
2008,1.8547449087691348e-07
2009,1.2678502514518186e-07
2010,1.3314664215613448e-07
2011,2.2618236528160196e-07
2012,2.515255346224876e-07
2013,1.5263732677794906e-07
2014,1.5710573109117831e-07
2015,3.754017825485789e-07
2016,6.153362619443214e-07
