Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Venda por prejuizo (4),,984.5146858298538,,-15.48531417014624,27556.24420578121,27441.36,114.88420578121077
Compra (0),27440.31,0.0,0.03587840974937432,,,,
Venda por percentual de diferença (1),,985.6749936011485,,-14.325006398851542,27484.778391556723,27472.65,12.128391556721908
Compra (2),27495.0,0.0,0.0358492450846026,,,,
(no final do período 3),,0.0,,x,27484.778391556723,27486.01,-1.2316084432750358
(no final do período 4),,0.0,,x,27484.778391556723,27464.23,20.5483915567238
(no final do período 0),,0.0,,x,27484.837981706205,27450.0,34.83798170620503
Venda por prejuizo (1),,982.63318515572,,-17.366814844280043,27484.837981706205,27410.15,74.68798170620357
Compra (2),27443.54,0.0,0.035805628033253725,,,,
Venda por percentual de diferença (3),,983.4835688215097,,-16.51643117849028,27484.837981706205,27467.29,17.547981706204155
Compra (4),27435.26,0.0,0.035847430234723844,,,,
Venda por percentual de diferença (0),,984.1750657507375,,-15.82493424926247,27487.33637108786,27454.55,32.78637108785915
Compra (1),27405.23,0.0,0.035911943295157074,,,,
Venda por percentual de diferença (2),,985.3447177438608,,-14.65528225613923,27487.33637108786,27437.8,49.53637108785915
Compra (3),27410.39,0.0,0.03594785472749059,,,,
Venda por percentual de diferença (4),,985.4202082387886,,-14.579791761211368,27487.33637108786,27412.49,74.84637108785682
Compra (0),27453.06,0.0,0.03589473116070808,,,,
Venda por percentual de diferença (1),,985.6639334633696,,-14.33606653663037,27503.248685987423,27459.85,43.39868598742396
Compra (2),27457.17,0.0,0.035898234722055104,,,,
Venda por percentual de diferença (3),,986.8162667979477,,-13.18373320205228,27503.248685987423,27489.27,13.978685987422068
Compra (4),27490.4,0.0,0.0358967591158349,,,,
Venda por percentual de diferença (0),,987.9215280111242,,-12.078471988875776,27564.165335163765,27521.19,42.97533516376643
Compra (1),27516.87,0.0,0.035902394713175016,,,,
Venda por percentual de diferença (2),,989.1465177187378,,-10.853482281262245,27564.165335163765,27550.99,13.17533516376352
Compra (3),27575.0,0.0,0.0358711339154574,,,,
(no final do período 4),,0.0,,x,27564.165335163765,27552.81,11.355335163763812
(no final do período 0),,0.0,,x,27585.087784186708,27541.63,43.457784186706704
(no final do período 1),,0.0,,x,27585.087784186708,27559.64,25.447784186708304
(no final do período 2),,0.0,,x,27585.087784186708,27548.59,36.49778418670758
(no final do período 3),,0.0,,x,27585.087784186708,27567.16,17.927784186707868
(no final do período 4),,0.0,,x,27585.087784186708,27559.2,25.887784186706995
(no final do período 0),,0.0,,x,27578.33876793432,27541.02,37.31876793432093
(no final do período 1),,0.0,,x,27578.33876793432,27526.81,51.52876793432006
(no final do período 2),,0.0,,x,27578.33876793432,27512.83,65.50876793431962
(no final do período 3),,0.0,,x,27578.33876793432,27527.87,50.468767934322386
Venda por prejuizo (4),,985.9095065942067,,-14.090493405793268,27578.33876793432,27484.76,93.57876793432297
