Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Compra (1),16.5,0.0,60.4739452715373,,,,
(no final do período 2),,0.0,,x,[16.49777277],16.49,[0.00777277]
(no final do período 3),,0.0,,x,[16.49777277],16.47,[0.02777277]
(no final do período 4),,0.0,,x,[16.49777277],16.5,[-0.00222723]
Venda por prejuizo (0),,994.1916602640733,,-5.8083397359266655,[16.4937384],16.44,[0.0537384]
Compra (1),16.1,0.0,61.75103479901076,,,,
Venda por percentual de diferença (2),,994.8091706120633,,-5.190829387936674,[16.4937384],16.11,[0.3837384]
Compra (3),16.12,0.0,61.71272770546298,,,,
Venda por percentual de diferença (4),,997.8948069973366,,-2.105193002663441,[16.4937384],16.17,[0.3237384]
Compra (0),16.21,0.0,61.560444601933156,,,,
Venda (1),,1003.4352470115105,,3.435247011510455,[16.25885552],16.3,[-0.04114448]
Compra (2),16.27,0.0,61.67395494846407,,,,
Venda (3),,1005.9022052094489,,5.90220520944888,[16.25885552],16.31,[-0.05114448]
Compra (4),16.31,0.0,61.67395494846407,,,,
(no final do período 0),,0.0,,x,[16.330303],16.28,[0.050303]
Venda por prejuizo (1),,1000.3515492640872,,0.3515492640872253,[16.330303],16.22,[0.110303]
Compra (2),16.27,0.0,61.48442220430776,,,,
Venda por prejuizo (3),,990.514041711398,,-9.485958288601978,[16.330303],16.11,[0.220303]
Compra (4),16.15,0.0,61.332138805659326,,,,
(no final do período 0),,0.0,,x,[16.19453674],16.14,[0.05453674]
Venda por percentual de diferença (1),,991.7406844875114,,-8.25931551248857,[16.19453674],16.17,[0.02453674]
Compra (2),16.18,0.0,61.2942326630106,,,,
Venda por percentual de diferença (3),,992.3536268141416,,-7.6463731858583515,[16.19453674],16.19,[0.00453674]
Compra (4),16.15,0.0,61.446045003971626,,,,
Venda por percentual de diferença (0),,993.5825477142213,,-6.417452285778722,[16.21868427],16.17,[0.04868427]
Compra (1),16.2,0.0,61.332256031742055,,,,
Venda por prejuizo (2),,989.9026123523169,,-10.09738764768315,[16.21868427],16.14,[0.07868427]
Compra (3),16.14,0.0,61.332256031742055,,,,
Venda por percentual de diferença (4),,991.1292574729516,,-8.870742527048378,[16.21868427],16.16,[0.05868427]
Compra (0),16.5,0.0,60.06843984684555,,,,
Venda por prejuizo (1),,987.525151082141,,-12.474848917859049,[16.70566799],16.44,[0.26566799]
Compra (2),16.5,0.0,59.85000915649339,,,,
Venda por percentual de diferença (3),,990.5176515399656,,-9.482348460034359,[16.70566799],16.55,[0.15566799]
Compra (4),16.53,0.0,59.922422960675476,,,,
Venda por percentual de diferença (0),,991.7160999991792,,-8.283900000820836,[16.59478052],16.55,[0.04478052]
Compra (1),16.61,0.0,59.70596628532084,,,,
Venda por prejuizo (2),,986.9396226963536,,-13.060377303646419,[16.59478052],16.53,[0.06478052]
Compra (3),16.53,0.0,59.70596628532084,,,,
(no final do período 4),,0.0,,x,[16.59478052],16.5,[0.09478052]
(no final do período 0),,0.0,,x,[16.53027841],16.49,[0.04027841]
Venda por prejuizo (1),,976.789608427849,,-23.210391572151025,[16.53027841],16.36,[0.17027841]
Compra (2),16.44,0.0,59.41542630339713,,,,
Venda por prejuizo (3),,973.224682849645,,-26.775317150355022,[16.53027841],16.38,[0.15027841]
Compra (4),16.34,0.0,59.560874103405446,,,,
(no final do período 0),,0.0,,x,[16.380714],16.33,[0.050714]
Venda por percentual de diferença (1),,974.415900331713,,-25.584099668286967,[16.380714],16.36,[0.020714]
Compra (2),16.38,0.0,59.48815020340129,,,,
Venda (3),,975.0107818337472,,-24.98921816625284,[16.380714],16.39,[-0.009286]
Compra (4),16.41,0.0,59.415647887492206,,,,
Venda por percentual de diferença (0),,977.9815642281218,,-22.018435771878217,[16.48971094],16.46,[0.02971094]
Compra (1),16.4,0.0,59.63302220903182,,,,
Venda por percentual de diferença (2),,980.3668851164832,,-19.633114883516782,[16.48971094],16.44,[0.04971094]
Compra (3),16.45,0.0,59.59677113170111,,,,
Venda (4),,983.3467236730684,,-16.653276326931632,[16.48971094],16.5,[-0.01028906]
Compra (0),16.5,0.0,59.59677113170111,,,,
Venda por prejuizo (1),,980.3668851164832,,-19.633114883516782,[16.54597464],16.45,[0.09597464]
Compra (2),16.43,0.0,59.66931741427165,,,,
(no final do período 3),,0.0,,x,[16.54597464],16.39,[0.15597464]
(no final do período 4),,0.0,,x,[16.54597464],16.39,[0.15597464]
(no final do período 0),,0.0,,x,[16.44115767],16.41,[0.03115767]
(no final do período 1),,0.0,,x,[16.44115767],16.41,[0.03115767]
(no final do período 2),,0.0,,x,[16.44115767],16.39,[0.05115767]
Venda por prejuizo (3),,975.5933397233416,,-24.406660276658386,[16.44115767],16.35,[0.09115767]
Compra (4),16.34,0.0,59.70583474439055,,,,
(no final do período 0),,0.0,,x,[16.37967752],16.34,[0.03967752]
Venda por percentual de diferença (1),,976.7874564182293,,-23.21254358177066,[16.37967752],16.36,[0.01967752]
Compra (2),16.3,0.0,59.92561082320425,,,,
(no final do período 3),,0.0,,x,[16.37967752],16.28,[0.09967752]
(no final do período 4),,0.0,,x,[16.37967752],16.29,[0.08967752]
(no final do período 0),,0.0,,x,[16.32170103],16.28,[0.04170103]
(no final do período 1),,0.0,,x,[16.32170103],16.29,[0.03170103]
Venda por prejuizo (2),,971.394151444141,,-28.605848555858984,[16.32170103],16.21,[0.11170103]
Compra (3),16.17,0.0,60.07384981101676,,,,
Venda por percentual de diferença (4),,973.1963669384714,,-26.803633061528558,[16.32170103],16.2,[0.12170103]
Compra (0),16.21,0.0,60.036790064063624,,,,
Venda por prejuizo (1),,968.9937916339869,,-31.006208366013084,[16.2545254],16.14,[0.1145254]
Compra (2),16.17,0.0,59.925404553740684,,,,
Venda por percentual de diferença (3),,969.5930456795243,,-30.406954320475734,[16.2545254],16.18,[0.0745254]
Compra (4),16.21,0.0,59.81450004192006,,,,
