Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
(no final do período 2),,0,,x,"28015,08306296","27968,3","46,78306296"
Venda por percentual de diferença (3),,"1035,93901637806",,"35,9390163780613","28015,08306296","27982,6","32,48306296"
Compra (4),"27965,52",0,"0,037043438361885",,,,
Venda por percentual de diferença (0),,"1036,68173731722",,"36,6817373172171","28048,05492532","27985,57","62,48492532"
Compra (1),"28097,61",0,"0,0368957266229127",,,,
Venda (2),,"1037,74913068842",,"37,7491306884181","28048,05492532","28126,54","-78,48507468"
Compra (3),"28068,66",0,"0,0369718087963023",,,,
(no final do período 4),,0,,x,"28048,05492532","28039,69","8,36492532"
(no final do período 0),,0,,x,"28124,40410477","28045,62","78,78410477"
(no final do período 1),,0,,x,"28124,40410477","28067,06","57,34410477"
(no final do período 2),,0,,x,"28124,40410477","28055,3","69,10410477"
Venda por percentual de diferença (3),,"1038,80097864867",,"38,8009786486728","28124,40410477","28097,11","27,29410477"
Compra (4),"27973,39",0,"0,0371353267747911",,,,
Venda por percentual de diferença (0),,"1038,9491486025",,"38,9491486025042","28064,50678066","27977,38","87,12678066"
Compra (1),"27982,23",0,"0,0371288903208395",,,,
Venda por percentual de diferença (2),,"1041,37403642936",,"41,3740364293583","28064,50678066","28047,54","16,96678066"
Compra (3),"28075,1",0,"0,0370924426423898",,,,
Venda (4),,"1042,35661523496",,"42,3566152349554","28064,50678066","28101,59","-37,08321934"
Compra (0),"28105,99",0,"0,0370866358109056",,,,
Venda (1),,"1045,5601588363",,"45,5601588363013","28189,8566473","28192,37","-2,5133527"
Compra (2),"28309,84",0,"0,0369327470178673",,,,
Venda (3),,"1045,63660962263",,"45,6366096226284","28189,8566473","28311,91","-122,0533527"
Compra (4),"28340,01",0,"0,0368961270522709",,,,
Venda por percentual de diferença (0),,"1047,0626449332",,"47,0626449331987","28485,74867222","28378,66","107,08867222"
Compra (1),"28352,66",0,"0,0369299615956033",,,,
(no final do período 2),,0,,x,"28485,74867222","28280,94","204,80867222"
(no final do período 3),,0,,x,"28485,74867222","28303,99","181,75867222"
(no final do período 4),,0,,x,"28485,74867222","28282,34","203,40867222"
Venda por prejuizo (0),,"1043,59898383515",,"43,598983835147","28367,37995306","28258,87","108,50995306"
Compra (1),"28288,61",0,"0,0368911368863704",,,,
Venda por percentual de diferença (2),,"1044,65480817284",,"44,6548081728349","28367,37995306","28317,23","50,14995306"
Compra (3),"28325,73",0,"0,0368800665745538",,,,
(no final do período 4),,0,,x,"28367,37995306","28313,46","53,91995306"
